0.00 0.00 0.00 0.00 0.00 5.93 5.68 5.64 5.83 10.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 5.72 5.51 5.48 5.73 10.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 5.59 5.36 5.36 5.68 11.61 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 5.40 5.18 5.15 5.66 12.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 5.21 5.00 5.08 5.70 12.64 13.65 13.33 13.30 13.30 13.29 13.29 13.33 13.55 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 4.92 4.79 4.89 6.01 12.86 13.01 12.94 12.87 12.87 12.87 12.87 12.89 13.11 13.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 4.74 4.59 4.66 6.15 12.66 12.64 12.55 12.51 12.51 12.51 12.51 12.55 12.73 12.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 5.20 4.45 4.36 4.43 6.62 12.14 12.24 12.21 12.18 12.18 12.19 12.18 12.25 12.52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 4.70 4.22 4.14 4.25 7.13 11.88 11.93 11.88 11.85 11.85 11.87 11.94 12.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 4.26 3.97 3.87 4.04 7.63 11.52 11.58 11.53 11.52 11.53 11.55 12.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 3.81 3.61 3.61 3.99 8.12 11.19 11.25 11.20 11.20 11.24 11.29 12.31 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 3.42 3.28 3.33 3.95 8.61 10.99 10.98 10.93 10.93 10.98 11.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 3.01 2.91 2.97 3.56 9.12 10.73 10.72 10.69 10.69 10.73 10.78 12.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 2.65 2.50 2.52 3.01 9.57 10.45 10.46 10.45 10.44 10.46 10.48 10.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 2.33 2.14 2.16 2.42 9.87 10.18 10.19 10.19 10.20 10.21 10.23 10.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 2.14 1.75 1.74 1.93 9.96 10.01 10.02 10.02 10.03 10.06 10.08 10.05 10.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 2.01 1.43 1.38 1.59 9.88 10.00 10.00 10.00 10.02 10.03 10.04 10.03 10.04 10.15 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 2.14 1.08 1.03 1.17 10.03 10.10 10.11 10.11 10.11 10.12 10.13 10.13 10.13 10.28 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
